dimension_name,length,mass,time,electric_current,thermodynamic_temperature,amount_of_substance,luminous_intensity,angle_kind,constituent_concentration_kind,information_kind,solid_angle_kind,temperature_kind,singular,plural,abbreviation,keyboard_friendly_abbreviation,conversion_coefficient,conversion_constant
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,microjoule,microjoules,µJ,uJ,0.000001,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,microwatt hour,microwatt hours,µW · h,uW*h,0.0036,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,millijoule,millijoules,mJ,mJ,0.001,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,milliwatt hour,milliwatt hours,mW · h,mW*h,3.6,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,nanojoule,nanojoules,nJ,nJ,0.000000001,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,petaelectronvolt,petaelectronvolts,PeV,PeV,0.0001602176634,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,petajoule,petajoules,PJ,PJ,1000000000000000,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,petawatt hour,petawatt hours,PW · h,PW*h,3.6E+018,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,picojoule,picojoules,pJ,pJ,1E-12,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,quad,quads,10¹⁵ Btu (IT),10^1⁵_Btu_(IT),1.055056E+018,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,teraelectronvolt,teraelectronvolts,TeV,TeV,0.0000001602176634,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,terajoule,terajoules,TJ,TJ,1000000000000,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,terawatt hour,terawatt hours,TW · h,TW*h,3600000000000000,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,therm (EC),therms (EC),thm (EC),thm_(EC),105506000,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,therm,therms,thm,thm,105480400,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,ton of TNT,tons of TNT,t of TNT,t_of_TNT,4184000000,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,watt hour,watt hours,W · h,W*h,3600,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,watt second,watt seconds,W · s,W*s,1,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,yoctojoule,yoctojoules,yJ,yJ,1E-24,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,yottajoule,yottajoules,YJ,YJ,1E+024,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,zeptojoule,zeptojoules,zJ,zJ,1E-21,0
Energy,2,1,-2,0,0,0,0,false,false,false,false,false,zettajoule,zettajoules,ZJ,ZJ,1E+021,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,attonewton,attonewtons,aN,aN,1E-18,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,centinewton,centinewtons,cN,cN,0.01,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,decanewton,decanewtons,daN,daN,10,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,decinewton,decinewtons,dN,dN,0.1,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,dyne,dynes,dyn,dyn,0.00001,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,exanewton,exanewtons,EN,EN,1E+018,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,femtonewton,femtonewtons,fN,fN,1E-15,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,giganewton,giganewtons,GN,GN,1000000000,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,hectonewton,hectonewtons,hN,hN,100,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,kilogram-force,kilograms-force,kgf,kgf,9.80665,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,kilonewton,kilonewtons,kN,kN,1000,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,kip,kips,kip,kip,4448.222,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,meganewton,meganewtons,MN,MN,1000000,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,micronewton,micronewtons,µN,uN,0.000001,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,millinewton,millinewtons,mN,mN,0.001,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,nanonewton,nanonewtons,nN,nN,0.000000001,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,newton,newtons,N,N,1,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,ounce-force,ounces-force,ozf,ozf,0.2780139,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,petanewton,petanewtons,PN,PN,1000000000000000,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,piconewton,piconewtons,pN,pN,1E-12,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,pound-force,pounds-force,lbf,lbf,4.448222,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,poundal,poundals,pdl,pdl,0.138255,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,teranewton,teranewtons,TN,TN,1000000000000,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,ton-force,tons-force,2000 lbf,2000_lbf,8896.443,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,yoctonewton,yoctonewtons,yN,yN,1E-24,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,yottanewton,yottanewtons,YN,YN,1E+024,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,zeptonewton,zeptonewtons,zN,zN,1E-21,0
Force,1,1,-2,0,0,0,0,false,false,false,false,false,zettanewton,zettanewtons,ZN,ZN,1E+021,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,attohertz,attohertz,aHz,aHz,1E-18,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,centihertz,centihertz,cHz,cHz,0.01,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,cycle per day,cycles per day,1/d,1/d,1.15740740740741E-05,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,cycle per hour,cycles per hour,1/h,1/h,0.000277777777777778,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,cycle per minute,cycles per minute,1/min,1/min,0.0166666666666667,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,cycle per shake,cycles per shake,100 MHz,100_MHz,100000000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,cycle per year,cycles per year,1/a,1/a,3.17097919837646E-08,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,decahertz,decahertz,daHz,daHz,10,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,decihertz,decihertz,dHz,dHz,0.1,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,exahertz,exahertz,EHz,EHz,1E+018,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,femtohertz,femtohertz,fHz,fHz,1E-15,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,gigahertz,gigahertz,GHz,GHz,1000000000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,hectohertz,hectohertz,hHz,hHz,100,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,hertz,hertz,Hz,Hz,1,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,kilohertz,kilohertz,kHz,kHz,1000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,megahertz,megahertz,MHz,MHz,1000000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,microhertz,microhertz,µHz,uHz,0.000001,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,millihertz,millihertz,mHz,mHz,0.001,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,nanohertz,nanohertz,nHz,nHz,0.000000001,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,petahertz,petahertz,PHz,PHz,1000000000000000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,picohertz,picohertz,pHz,pHz,1E-12,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,terahertz,terahertz,THz,THz,1000000000000,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,yoctohertz,yoctohertz,yHz,yHz,1E-24,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,yottahertz,yottahertz,YHz,YHz,1E+024,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,zeptohertz,zeptohertz,zHz,zHz,1E-21,0
Frequency,0,0,-1,0,0,0,0,false,false,false,false,false,zettahertz,zettahertz,ZHz,ZHz,1E+021,0
FrequencyDrift,0,0,-2,0,0,0,0,false,false,false,false,false,gigahertz per second,gigahertz per second,GHz/s,GHz/s,1000000000,0
FrequencyDrift,0,0,-2,0,0,0,0,false,false,false,false,false,hertz per second,hertz per second,Hz/s,Hz/s,1,0
FrequencyDrift,0,0,-2,0,0,0,0,false,false,false,false,false,kilohertz per second,kilohertz per second,kHz/s,kHz/s,1000,0
FrequencyDrift,0,0,-2,0,0,0,0,false,false,false,false,false,megahertz per second,megahertz per second,MHz/s,MHz/s,1000000,0
FrequencyDrift,0,0,-2,0,0,0,0,false,false,false,false,false,terahertz per second,terahertz per second,THz/s,THz/s,1000000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,attogram square meter per second squared kelvin,attogram square meters per second squared kelvin,ag · m²/(s² · K),ag*m^2/(s^2*K),1E-21,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,attojoule per kelvin,attojoules per kelvin,aJ/K,aJ/K,1E-18,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,Boltzmann constant,Boltzmann constants,k,k,1.380649E-23,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per degree Fahrenheit,British thermal units (IT) per degree Fahrenheit,Btu (IT)/°F,Btu_(IT)/degF,1899.1008,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,British thermal unit per degree Fahrenheit,British thermal units per degree Fahrenheit,Btu/°F,Btu/degF,1897.83,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,calorie per kelvin,calories per kelvin,cal/K,cal/K,4.184,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,centigram square meter per second squared kelvin,centigram square meters per second squared kelvin,cg · m²/(s² · K),cg*m^2/(s^2*K),0.00001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,centijoule per kelvin,centijoules per kelvin,cJ/K,cJ/K,0.01,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,decagram square meter per second squared kelvin,decagram square meters per second squared kelvin,dag · m²/(s² · K),dag*m^2/(s^2*K),0.01,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,decajoule per kelvin,decajoules per kelvin,daJ/K,daJ/K,10,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,decigram square meter per second squared kelvin,decigram square meters per second squared kelvin,dg · m²/(s² · K),dg*m^2/(s^2*K),0.0001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,decijoule per kelvin,decijoules per kelvin,dJ/K,dJ/K,0.1,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,exagram square meter per second squared kelvin,exagram square meters per second squared kelvin,Eg · m²/(s² · K),Eg*m^2/(s^2*K),1000000000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,exajoule per kelvin,exajoules per kelvin,EJ/K,EJ/K,1E+018,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,femtogram square meter per second squared kelvin,femtogram square meters per second squared kelvin,fg · m²/(s² · K),fg*m^2/(s^2*K),1E-18,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,femtojoule per kelvin,femtojoules per kelvin,fJ/K,fJ/K,1E-15,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,gigagram square meter per second squared kelvin,gigagram square meters per second squared kelvin,Gg · m²/(s² · K),Gg*m^2/(s^2*K),1000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,gigajoule per kelvin,gigajoules per kelvin,GJ/K,GJ/K,1000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,gram square meter per second squared kelvin,gram square meters per second squared kelvin,g · m²/(s² · K),g*m^2/(s^2*K),0.001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,hectogram square meter per second squared kelvin,hectogram square meters per second squared kelvin,hg · m²/(s² · K),hg*m^2/(s^2*K),0.1,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,hectojoule per kelvin,hectojoules per kelvin,hJ/K,hJ/K,100,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,joule per degree celsius,joules per degree celsius,J/°C,J/degC,1,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,joule per kelvin,joules per kelvin,J/K,J/K,1,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,kilogram square meter per second squared kelvin,kilogram square meters per second squared kelvin,kg · m²/(s² · K),kg*m^2/(s^2*K),1,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,kilojoule per degree celsius,kilojoules per degree celsius,kJ/°C,kJ/degC,1000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,kilojoule per kelvin,kilojoules per kelvin,kJ/K,kJ/K,1000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,megagram square meter per second squared kelvin,megagram square meters per second squared kelvin,Mg · m²/(s² · K),Mg*m^2/(s^2*K),1000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,megajoule per kelvin,megajoules per kelvin,MJ/K,MJ/K,1000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,microgram square meter per second squared kelvin,microgram square meters per second squared kelvin,µg · m²/(s² · K),ug*m^2/(s^2*K),0.000000001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,microjoule per kelvin,microjoules per kelvin,µJ/K,uJ/K,0.000001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,milligram square meter per second squared kelvin,milligram square meters per second squared kelvin,mg · m²/(s² · K),mg*m^2/(s^2*K),0.000001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,millijoule per degree celsius,millijoules per degree celsius,mJ/°C,mJ/degC,0.001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,millijoule per kelvin,millijoules per kelvin,mJ/K,mJ/K,0.001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,nanogram square meter per second squared kelvin,nanogram square meters per second squared kelvin,ng · m²/(s² · K),ng*m^2/(s^2*K),1E-12,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,nanojoule per kelvin,nanojoules per kelvin,nJ/K,nJ/K,0.000000001,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,petagram square meter per second squared kelvin,petagram square meters per second squared kelvin,Pg · m²/(s² · K),Pg*m^2/(s^2*K),1000000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,petajoule per kelvin,petajoules per kelvin,PJ/K,PJ/K,1000000000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,picogram square meter per second squared kelvin,picogram square meters per second squared kelvin,pg · m²/(s² · K),pg*m^2/(s^2*K),1E-15,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,picojoule per kelvin,picojoules per kelvin,pJ/K,pJ/K,1E-12,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,teragram square meter per second squared kelvin,teragram square meters per second squared kelvin,Tg · m²/(s² · K),Tg*m^2/(s^2*K),1000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,terajoule per kelvin,terajoules per kelvin,TJ/K,TJ/K,1000000000000,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,yoctogram square meter per second squared kelvin,yoctogram square meters per second squared kelvin,yg · m²/(s² · K),yg*m^2/(s^2*K),1E-27,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,yoctojoule per kelvin,yoctojoules per kelvin,yJ/K,yJ/K,1E-24,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,yottagram square meter per second squared kelvin,yottagram square meters per second squared kelvin,Yg · m²/(s² · K),Yg*m^2/(s^2*K),1E+021,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,yottajoule per kelvin,yottajoules per kelvin,YJ/K,YJ/K,1E+024,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,zeptogram square meter per second squared kelvin,zeptogram square meters per second squared kelvin,zg · m²/(s² · K),zg*m^2/(s^2*K),1E-24,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,zeptojoule per kelvin,zeptojoules per kelvin,zJ/K,zJ/K,1E-21,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,zettagram square meter per second squared kelvin,zettagram square meters per second squared kelvin,Zg · m²/(s² · K),Zg*m^2/(s^2*K),1E+018,0
HeatCapacity,2,1,-2,0,-1,0,0,false,false,false,false,false,zettajoule per kelvin,zettajoules per kelvin,ZJ/K,ZJ/K,1E+021,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,attowatt per square meter,attowatts per square meter,aW/m²,aW/m^2,1E-18,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,centiwatt per square meter,centiwatts per square meter,cW/m²,cW/m^2,0.01,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,decawatt per square meter,decawatts per square meter,daW/m²,daW/m^2,10,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,deciwatt per square meter,deciwatts per square meter,dW/m²,dW/m^2,0.1,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,exawatt per square meter,exawatts per square meter,EW/m²,EW/m^2,1E+018,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,femtowatt per square meter,femtowatts per square meter,fW/m²,fW/m^2,1E-15,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,gigawatt per square meter,gigawatts per square meter,GW/m²,GW/m^2,1000000000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,hectowatt per square meter,hectowatts per square meter,hW/m²,hW/m^2,100,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,kilowatt per square meter,kilowatts per square meter,kW/m²,kW/m^2,1000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,megawatt per square meter,megawatts per square meter,MW/m²,MW/m^2,1000000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,microwatt per square meter,microwatts per square meter,µW/m²,uW/m^2,0.000001,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,milliwatt per square meter,milliwatts per square meter,mW/m²,mW/m^2,0.001,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,nanowatt per square meter,nanowatts per square meter,nW/m²,nW/m^2,0.000000001,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,petawatt per square meter,petawatts per square meter,PW/m²,PW/m^2,1000000000000000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,picowatt per square meter,picowatts per square meter,pW/m²,pW/m^2,1E-12,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,terawatt per square meter,terawatts per square meter,TW/m²,TW/m^2,1000000000000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,watt per square centimeter,watts per square centimeter,W/cm²,W/cm^2,10000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,watt per square meter,watts per square meter,W/m²,W/m^2,1,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,watt per square millimeter,watts per square millimeter,W/mm²,W/mm^2,1000000,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,yoctowatt per square meter,yoctowatts per square meter,yW/m²,yW/m^2,1E-24,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,yottawatt per square meter,yottawatts per square meter,YW/m²,YW/m^2,1E+024,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,zeptowatt per square meter,zeptowatts per square meter,zW/m²,zW/m^2,1E-21,0
HeatFluxDensity,0,1,-3,0,0,0,0,false,false,false,false,false,zettawatt per square meter,zettawatts per square meter,ZW/m²,ZW/m^2,1E+021,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,attogram per second cubed kelvin,attograms per second cubed kelvin,ag/(s³ · K),ag/(s^3*K),1E-21,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,attowatt per square meter kelvin,attowatts per square meter kelvin,aW/(m² · K),aW/(m^2*K),1E-18,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per hour square foot degree Fahrenheit,British thermal units (IT) per hour square foot degree Fahrenheit,Btu (IT)/(hr · ft² · °F),Btu_(IT)/(hr*ft^2*degF),5.67826413430605,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per hour square inch degree Fahrenheit,British thermal units (IT) per hour square inch degree Fahrenheit,Btu (IT)/(hr · in² · °F),Btu_(IT)/(hr*in^2*degF),817.670035340071,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per minute square foot degree Fahrenheit,British thermal units (IT) per minute square foot degree Fahrenheit,Btu (IT)/(min · ft² · °F),Btu_(IT)/(min*ft^2*degF),340.695848058363,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per minute square inch degree Fahrenheit,British thermal units (IT) per minute square inch degree Fahrenheit,Btu (IT)/(min · in² · °F),Btu_(IT)/(min*in^2*degF),49060.2021204043,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per second square foot degree Fahrenheit,British thermal units (IT) per second square foot degree Fahrenheit,Btu (IT)/(s · ft² · °F),Btu_(IT)/(s*ft^2*degF),20441.7508835018,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit (IT) per second square inch degree Fahrenheit,British thermal units (IT) per second square inch degree Fahrenheit,Btu (IT)/(s · in² · °F),Btu_(IT)/(s*in^2*degF),2943612.12722425,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per hour square foot degree Fahrenheit,British thermal units per hour square foot degree Fahrenheit,Btu/(hr · ft² · °F),Btu/(hr*ft^2*degF),5.67446447392895,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per hour square inch degree Fahrenheit,British thermal units per hour square inch degree Fahrenheit,Btu/(hr · in² · °F),Btu/(hr*in^2*degF),817.122884245769,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per minute square foot degree Fahrenheit,British thermal units per minute square foot degree Fahrenheit,Btu/(min · ft² · °F),Btu/(min*ft^2*degF),340.467868435737,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per minute square inch degree Fahrenheit,British thermal units per minute square inch degree Fahrenheit,Btu/(min · in² · °F),Btu/(min*in^2*degF),49027.3730547461,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per second square foot degree Fahrenheit,British thermal units per second square foot degree Fahrenheit,Btu/(s · ft² · °F),Btu/(s*ft^2*degF),20428.0721061442,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,British thermal unit per second square inch degree Fahrenheit,British thermal units per second square inch degree Fahrenheit,Btu/(s · in² · °F),Btu/(s*in^2*degF),2941642.38328477,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,centigram per second cubed kelvin,centigrams per second cubed kelvin,cg/(s³ · K),cg/(s^3*K),0.00001,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,centiwatt per square meter kelvin,centiwatts per square meter kelvin,cW/(m² · K),cW/(m^2*K),0.01,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,decagram per second cubed kelvin,decagrams per second cubed kelvin,dag/(s³ · K),dag/(s^3*K),0.01,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,decawatt per square meter kelvin,decawatts per square meter kelvin,daW/(m² · K),daW/(m^2*K),10,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,decigram per second cubed kelvin,decigrams per second cubed kelvin,dg/(s³ · K),dg/(s^3*K),0.0001,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,deciwatt per square meter kelvin,deciwatts per square meter kelvin,dW/(m² · K),dW/(m^2*K),0.1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,exagram per second cubed kelvin,exagrams per second cubed kelvin,Eg/(s³ · K),Eg/(s^3*K),1000000000000000,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,exawatt per square meter kelvin,exawatts per square meter kelvin,EW/(m² · K),EW/(m^2*K),1E+018,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,femtogram per second cubed kelvin,femtograms per second cubed kelvin,fg/(s³ · K),fg/(s^3*K),1E-18,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,femtowatt per square meter kelvin,femtowatts per square meter kelvin,fW/(m² · K),fW/(m^2*K),1E-15,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,gigagram per second cubed kelvin,gigagrams per second cubed kelvin,Gg/(s³ · K),Gg/(s^3*K),1000000,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,gigawatt per square meter kelvin,gigawatts per square meter kelvin,GW/(m² · K),GW/(m^2*K),1000000000,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,gram per second cubed kelvin,grams per second cubed kelvin,g/(s³ · K),g/(s^3*K),0.001,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,hectogram per second cubed kelvin,hectograms per second cubed kelvin,hg/(s³ · K),hg/(s^3*K),0.1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,hectowatt per square meter kelvin,hectowatts per square meter kelvin,hW/(m² · K),hW/(m^2*K),100,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,joule per second square meter degree celsius,joules per second square meter degree celsius,J/(s · m² · °C),J/(s*m^2*degC),1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,joule per second square meter kelvin,joules per second square meter kelvin,J/(s · m² · K),J/(s*m^2*K),1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,kilogram per second cubed degree celsius,kilograms per second cubed degree celsius,kg/(s³ · °C),kg/(s^3*degC),1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,kilogram per second cubed kelvin,kilograms per second cubed kelvin,kg/(s³ · K),kg/(s^3*K),1,0
HeatTransfer,0,1,-3,0,-1,0,0,false,false,false,false,false,kilowatt per square meter kelvin,kilowatts per square meter kelvin,kW/(m² · K),kW/(m^2*K),1000,0
